Path_for_mp4_video,Path_for_wav_file,csv_file_name,csv_file_name_path_fullvideo,csv_file_name_path_perframe,label
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_22\run_1\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_22_run_1_video.wav,Audio_BagOfLies_User_22_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_22_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_22_run_1_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_22\run_2\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_22_run_2_video.wav,Audio_BagOfLies_User_22_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_22_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_22_run_2_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_22\run_3\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_22_run_3_video.wav,Audio_BagOfLies_User_22_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_22_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_22_run_3_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_22\run_4\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_22_run_4_video.wav,Audio_BagOfLies_User_22_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_22_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_22_run_4_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_22\run_5\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_22_run_5_video.wav,Audio_BagOfLies_User_22_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_22_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_22_run_5_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_22\run_6\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_22_run_6_video.wav,Audio_BagOfLies_User_22_run_6_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_22_run_6_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_22_run_6_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_22\run_7\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_22_run_7_video.wav,Audio_BagOfLies_User_22_run_7_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_22_run_7_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_22_run_7_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_22\run_8\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_22_run_8_video.wav,Audio_BagOfLies_User_22_run_8_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_22_run_8_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_22_run_8_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_22\run_9\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_22_run_9_video.wav,Audio_BagOfLies_User_22_run_9_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_22_run_9_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_22_run_9_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_0\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_0_video.wav,Audio_BagOfLies_User_23_run_0_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_0_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_0_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_1\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_1_video.wav,Audio_BagOfLies_User_23_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_1_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_2\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_2_video.wav,Audio_BagOfLies_User_23_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_2_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_3\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_3_video.wav,Audio_BagOfLies_User_23_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_3_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_4\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_4_video.wav,Audio_BagOfLies_User_23_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_4_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_5\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_5_video.wav,Audio_BagOfLies_User_23_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_5_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_6\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_6_video.wav,Audio_BagOfLies_User_23_run_6_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_6_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_6_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_7\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_7_video.wav,Audio_BagOfLies_User_23_run_7_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_7_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_7_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_8\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_8_video.wav,Audio_BagOfLies_User_23_run_8_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_8_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_8_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_23\run_9\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_23_run_9_video.wav,Audio_BagOfLies_User_23_run_9_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_23_run_9_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_23_run_9_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_0\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_0_video.wav,Audio_BagOfLies_User_24_run_0_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_0_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_0_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_1\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_1_video.wav,Audio_BagOfLies_User_24_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_1_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_2\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_2_video.wav,Audio_BagOfLies_User_24_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_2_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_3\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_3_video.wav,Audio_BagOfLies_User_24_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_3_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_4\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_4_video.wav,Audio_BagOfLies_User_24_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_4_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_5\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_5_video.wav,Audio_BagOfLies_User_24_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_5_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_6\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_6_video.wav,Audio_BagOfLies_User_24_run_6_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_6_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_6_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_7\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_7_video.wav,Audio_BagOfLies_User_24_run_7_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_7_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_7_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_8\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_8_video.wav,Audio_BagOfLies_User_24_run_8_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_8_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_8_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_24\run_9\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_24_run_9_video.wav,Audio_BagOfLies_User_24_run_9_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_24_run_9_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_24_run_9_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_0\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_0_video.wav,Audio_BagOfLies_User_25_run_0_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_0_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_0_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_1\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_1_video.wav,Audio_BagOfLies_User_25_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_1_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_2\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_2_video.wav,Audio_BagOfLies_User_25_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_2_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_3\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_3_video.wav,Audio_BagOfLies_User_25_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_3_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_4\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_4_video.wav,Audio_BagOfLies_User_25_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_4_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_5\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_5_video.wav,Audio_BagOfLies_User_25_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_5_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_6\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_6_video.wav,Audio_BagOfLies_User_25_run_6_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_6_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_6_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_7\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_7_video.wav,Audio_BagOfLies_User_25_run_7_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_7_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_7_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_8\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_8_video.wav,Audio_BagOfLies_User_25_run_8_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_8_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_8_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_25\run_9\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_25_run_9_video.wav,Audio_BagOfLies_User_25_run_9_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_25_run_9_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_25_run_9_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_26\run_0\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_26_run_0_video.wav,Audio_BagOfLies_User_26_run_0_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_26_run_0_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_26_run_0_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_26\run_1\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_26_run_1_video.wav,Audio_BagOfLies_User_26_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_26_run_1_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_26_run_1_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_26\run_2\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_26_run_2_video.wav,Audio_BagOfLies_User_26_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_26_run_2_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_26_run_2_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_26\run_3\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_26_run_3_video.wav,Audio_BagOfLies_User_26_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_26_run_3_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_26_run_3_video.csv,Truthful
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_26\run_4\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_26_run_4_video.wav,Audio_BagOfLies_User_26_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_26_run_4_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_26_run_4_video.csv,Deceptive
C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Finalised\User_26\run_5\video.mp4,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/wavfiles/Audio_BagOfLies_User_26_run_5_video.wav,Audio_BagOfLies_User_26_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_full_video/Audio_BagOfLies_User_26_run_5_video.csv,C:/Users/Tilak Chan/OneDrive/Desktop/Tilak/BagOfLies/Audio_features/arff_files_frame_wise/Audio_BagOfLies_User_26_run_5_video.csv,Truthful
